ID,Type,Date,Time,Source,Latitude,Longitude,AutoAcknowledged,InDC
1D185524,Multiple_Gunshots,8/15/2020,20:58:43,WashingtonDC1D,38.885,-76.948,TRUE,TRUE
3D132292,Gunshot_or_Firecracker,8/15/2020,21:37:12,WashingtonDC3D,38.923,-76.987,TRUE,TRUE
6D364051,Multiple_Gunshots,8/15/2020,21:47:17,WashingtonDC6D,38.891,-76.936,FALSE,TRUE
7D480308,Multiple_Gunshots,8/15/2020,22:03:39,WashingtonDC7D,38.862,-76.961,TRUE,TRUE
7D480309,Gunshot_or_Firecracker,8/15/2020,22:03:52,WashingtonDC7D,38.861,-76.985,FALSE,TRUE
7D480315,Multiple_Gunshots,8/15/2020,22:23:59,WashingtonDC7D,38.832,-77.006,FALSE,TRUE
7D480316,Single_Gunshot,8/15/2020,22:33:35,WashingtonDC7D,38.825,-77.009,FALSE,TRUE
1D185545,Multiple_Gunshots,8/15/2020,22:56:21,WashingtonDC1D,38.9,-76.974,TRUE,TRUE
7D480358,Multiple_Gunshots,8/16/2020,0:03:58,WashingtonDC7D,38.857,-76.982,TRUE,TRUE
6D364073,Gunshot_or_Firecracker,8/16/2020,0:06:03,WashingtonDC6D,38.877,-76.934,FALSE,TRUE
7D480359,Multiple_Gunshots,8/16/2020,0:31:34,WashingtonDC7D,38.827,-77.007,FALSE,TRUE
5D174573,Multiple_Gunshots,8/16/2020,0:34:19,WashingtonDC5D,38.904,-76.976,FALSE,TRUE
1D185547,Multiple_Gunshots,8/16/2020,0:34:21,WashingtonDC1D,38.904,-76.976,TRUE,TRUE
5D174574,Multiple_Gunshots,8/16/2020,0:34:22,WashingtonDC5D,38.904,-76.976,FALSE,TRUE
7D480360,Multiple_Gunshots,8/16/2020,0:55:36,WashingtonDC7D,38.855,-76.993,FALSE,TRUE
1D185549,Single_Gunshot,8/16/2020,1:35:59,WashingtonDC1D,38.903,-76.99,FALSE,TRUE
6D364074,Multiple_Gunshots,8/16/2020,1:37:33,WashingtonDC6D,38.905,-76.949,FALSE,TRUE
5D174575,Multiple_Gunshots,8/16/2020,2:02:18,WashingtonDC5D,38.908,-76.987,FALSE,TRUE
7D480361,Multiple_Gunshots,8/16/2020,2:02:49,WashingtonDC7D,38.851,-76.972,FALSE,TRUE
7D480364,Multiple_Gunshots,8/16/2020,3:35:38,WashingtonDC7D,38.849,-76.968,FALSE,TRUE
1D185550,Single_Gunshot,8/16/2020,5:06:46,WashingtonDC1D,38.894,-76.983,FALSE,TRUE
6D364076,Multiple_Gunshots,8/16/2020,10:24:26,WashingtonDC6D,38.896,-76.917,FALSE,TRUE
7D480383,Multiple_Gunshots,8/16/2020,15:08:30,WashingtonDC7D,38.855,-76.97,FALSE,TRUE
7D480384,Multiple_Gunshots,8/16/2020,15:19:24,WashingtonDC7D,38.864,-76.978,FALSE,TRUE
6D364081,Single_Gunshot,8/16/2020,15:26:19,WashingtonDC6D,38.893,-76.931,FALSE,TRUE
1D185561,Multiple_Gunshots,8/16/2020,17:19:46,WashingtonDC1D,38.9,-76.973,TRUE,TRUE
7D480434,Single_Gunshot,8/16/2020,19:23:45,WashingtonDC7D,38.858,-76.975,TRUE,TRUE
5D174609,Gunshot_or_Firecracker,8/16/2020,19:43:25,WashingtonDC5D,38.918,-76.974,TRUE,TRUE
4D138052,Gunshot_or_Firecracker,8/16/2020,20:15:50,WashingtonDC4D,38.925,-77.024,TRUE,TRUE
5D174621,Gunshot_or_Firecracker,8/16/2020,20:16:05,WashingtonDC5D,38.924,-77.023,TRUE,TRUE
5D174622,Gunshot_or_Firecracker,8/16/2020,20:16:16,WashingtonDC5D,38.923,-77.022,TRUE,TRUE
4D138055,Gunshot_or_Firecracker,8/16/2020,20:16:17,WashingtonDC4D,38.924,-77.023,TRUE,TRUE
4D138056,Gunshot_or_Firecracker,8/16/2020,20:16:28,WashingtonDC4D,38.924,-77.023,TRUE,TRUE
6D364121,Single_Gunshot,8/16/2020,20:39:15,WashingtonDC6D,38.895,-76.94,FALSE,TRUE
1D185594,Multiple_Gunshots,8/16/2020,20:55:31,WashingtonDC1D,38.89,-76.959,TRUE,TRUE
7D480468,Single_Gunshot,8/16/2020,21:57:39,WashingtonDC7D,38.836,-77.007,FALSE,TRUE
5D174630,Multiple_Gunshots,8/16/2020,22:16:25,WashingtonDC5D,38.904,-76.981,FALSE,TRUE
1D185595,Multiple_Gunshots,8/16/2020,22:16:28,WashingtonDC1D,38.904,-76.981,TRUE,TRUE
3D132351,Gunshot_or_Firecracker,8/16/2020,23:00:00,WashingtonDC3D,38.927,-76.997,TRUE,TRUE
6D364147,Multiple_Gunshots,8/16/2020,23:03:59,WashingtonDC6D,38.876,-76.975,TRUE,TRUE
7D480475,Multiple_Gunshots,8/16/2020,23:04:02,WashingtonDC7D,38.875,-76.975,TRUE,TRUE
7D480476,Single_Gunshot,8/16/2020,23:07:56,WashingtonDC7D,38.859,-76.991,FALSE,TRUE
7D480477,Single_Gunshot,8/16/2020,23:08:07,WashingtonDC7D,38.859,-76.991,FALSE,TRUE
7D480478,Single_Gunshot,8/16/2020,23:13:39,WashingtonDC7D,38.848,-76.967,FALSE,TRUE
6D364150,Multiple_Gunshots,8/16/2020,23:21:16,WashingtonDC6D,38.93,-76.96,TRUE,TRUE
7D480479,Single_Gunshot,8/16/2020,23:39:05,WashingtonDC7D,38.848,-76.968,FALSE,TRUE
7D480482,Multiple_Gunshots,8/17/2020,0:00:00,WashingtonDC7D,38.834,-76.988,FALSE,TRUE
1D185597,Single_Gunshot,8/17/2020,0:18:36,WashingtonDC1D,38.897,-76.97,TRUE,TRUE
6D364154,Multiple_Gunshots,8/17/2020,0:47:13,WashingtonDC6D,38.887,-76.918,FALSE,TRUE
6D364155,Multiple_Gunshots,8/17/2020,0:47:23,WashingtonDC6D,38.887,-76.918,FALSE,TRUE
6D364157,Multiple_Gunshots,8/17/2020,1:20:08,WashingtonDC6D,38.905,-76.949,FALSE,TRUE
6D364158,Multiple_Gunshots,8/17/2020,1:20:16,WashingtonDC6D,38.901,-76.937,FALSE,TRUE
6D364159,Multiple_Gunshots,8/17/2020,1:20:17,WashingtonDC6D,38.899,-76.939,FALSE,TRUE
6D364161,Gunshot_or_Firecracker,8/17/2020,1:31:58,WashingtonDC6D,38.919,-76.935,TRUE,FALSE
7D480490,Single_Gunshot,8/17/2020,1:40:52,WashingtonDC7D,38.855,-76.995,TRUE,TRUE
7D480491,Multiple_Gunshots,8/17/2020,1:41:01,WashingtonDC7D,38.855,-76.995,TRUE,TRUE
6D364164,Single_Gunshot,8/17/2020,1:57:50,WashingtonDC6D,38.892,-76.952,FALSE,TRUE
6D364165,Multiple_Gunshots,8/17/2020,1:58:03,WashingtonDC6D,38.89,-76.953,FALSE,TRUE
6D364166,Multiple_Gunshots,8/17/2020,1:58:20,WashingtonDC6D,38.892,-76.952,FALSE,TRUE
6D364167,Single_Gunshot,8/17/2020,2:01:43,WashingtonDC6D,38.877,-76.968,FALSE,TRUE
7D480492,Multiple_Gunshots,8/17/2020,2:35:12,WashingtonDC7D,38.852,-76.956,TRUE,FALSE
5D174645,Gunshot_or_Firecracker,8/17/2020,3:19:31,WashingtonDC5D,38.956,-76.981,TRUE,FALSE
6D364169,Single_Gunshot,8/17/2020,3:25:57,WashingtonDC6D,38.891,-76.914,FALSE,TRUE
5D174646,Gunshot_or_Firecracker,8/17/2020,3:27:47,WashingtonDC5D,38.936,-76.969,TRUE,TRUE
4D138102,Multiple_Gunshots,8/17/2020,4:05:54,WashingtonDC4D,38.947,-77.015,FALSE,TRUE
1D185617,Gunshot_or_Firecracker,8/17/2020,9:58:09,WashingtonDC1D,38.879,-76.999,TRUE,TRUE
6D364219,Single_Gunshot,8/17/2020,18:01:23,WashingtonDC6D,38.895,-76.925,FALSE,TRUE
6D364220,Multiple_Gunshots,8/17/2020,18:01:29,WashingtonDC6D,38.895,-76.926,FALSE,TRUE
1D185664,Single_Gunshot,8/17/2020,18:56:34,WashingtonDC1D,38.882,-76.993,TRUE,TRUE
4D138156,Gunshot_or_Firecracker,8/17/2020,19:26:08,WashingtonDC4D,38.955,-77.023,FALSE,TRUE
7D480603,Multiple_Gunshots,8/17/2020,19:33:12,WashingtonDC7D,38.826,-77.014,TRUE,TRUE
6D364228,Gunshot_or_Firecracker,8/17/2020,19:43:52,WashingtonDC6D,38.909,-76.943,TRUE,TRUE
6D364231,Single_Gunshot,8/17/2020,19:48:32,WashingtonDC6D,38.906,-76.943,TRUE,TRUE
7D480617,Multiple_Gunshots,8/17/2020,20:08:52,WashingtonDC7D,38.841,-76.993,FALSE,TRUE
7D480620,Single_Gunshot,8/17/2020,20:13:49,WashingtonDC7D,38.852,-76.981,FALSE,TRUE
1D185671,Multiple_Gunshots,8/17/2020,20:21:34,WashingtonDC1D,38.88,-76.968,TRUE,TRUE
7D480639,Multiple_Gunshots,8/17/2020,20:42:59,WashingtonDC7D,38.846,-76.984,FALSE,TRUE
7D480640,Multiple_Gunshots,8/17/2020,20:43:09,WashingtonDC7D,38.846,-76.983,FALSE,TRUE
7D480641,Single_Gunshot,8/17/2020,20:43:26,WashingtonDC7D,38.846,-76.984,FALSE,TRUE
7D480646,Multiple_Gunshots,8/17/2020,21:02:18,WashingtonDC7D,38.858,-76.973,FALSE,TRUE
6D364257,Multiple_Gunshots,8/17/2020,21:02:21,WashingtonDC6D,38.858,-76.973,TRUE,TRUE
7D480647,Multiple_Gunshots,8/17/2020,21:02:26,WashingtonDC7D,38.858,-76.974,FALSE,TRUE
7D480649,Multiple_Gunshots,8/17/2020,21:08:00,WashingtonDC7D,38.852,-76.974,FALSE,TRUE
7D480650,Multiple_Gunshots,8/17/2020,21:13:17,WashingtonDC7D,38.856,-76.975,FALSE,TRUE
7D480651,Multiple_Gunshots,8/17/2020,21:14:09,WashingtonDC7D,38.857,-76.968,FALSE,TRUE
7D480652,Multiple_Gunshots,8/17/2020,21:15:54,WashingtonDC7D,38.844,-76.993,FALSE,TRUE
7D480653,Multiple_Gunshots,8/17/2020,21:16:01,WashingtonDC7D,38.844,-76.993,FALSE,TRUE
7D480654,Multiple_Gunshots,8/17/2020,21:16:02,WashingtonDC7D,38.844,-76.993,FALSE,TRUE
7D480655,Single_Gunshot,8/17/2020,21:27:26,WashingtonDC7D,38.846,-76.984,FALSE,TRUE
1D185690,Multiple_Gunshots,8/17/2020,21:43:25,WashingtonDC1D,38.848,-76.976,TRUE,TRUE
1D185691,Multiple_Gunshots,8/17/2020,22:07:28,WashingtonDC1D,38.876,-77.015,FALSE,TRUE
6D364269,Multiple_Gunshots,8/17/2020,22:09:08,WashingtonDC6D,38.868,-76.98,FALSE,TRUE
6D364270,Multiple_Gunshots,8/17/2020,22:09:55,WashingtonDC6D,38.879,-76.928,FALSE,TRUE
6D364271,Gunshot_or_Firecracker,8/17/2020,22:10:15,WashingtonDC6D,38.879,-76.927,FALSE,TRUE
4D138185,Multiple_Gunshots,8/17/2020,23:44:42,WashingtonDC4D,38.954,-77.018,FALSE,TRUE
5D174713,Gunshot_or_Firecracker,8/18/2020,0:07:26,WashingtonDC5D,38.918,-77.016,TRUE,TRUE
1D185696,Multiple_Gunshots,8/18/2020,0:55:33,WashingtonDC1D,38.895,-76.988,FALSE,TRUE
5D174714,Multiple_Gunshots,8/18/2020,0:55:34,WashingtonDC5D,38.894,-76.989,TRUE,TRUE
3D132409,Single_Gunshot,8/18/2020,1:08:19,WashingtonDC3D,38.912,-77.027,FALSE,TRUE
6D364297,Single_Gunshot,8/18/2020,1:17:29,WashingtonDC6D,38.899,-76.937,FALSE,TRUE
6D364298,Single_Gunshot,8/18/2020,1:17:36,WashingtonDC6D,38.899,-76.937,FALSE,TRUE
6D364305,Single_Gunshot,8/18/2020,1:30:32,WashingtonDC6D,38.909,-76.925,TRUE,FALSE
7D480675,Single_Gunshot,8/18/2020,1:39:24,WashingtonDC7D,38.824,-77.01,FALSE,TRUE
6D364307,Multiple_Gunshots,8/18/2020,2:11:14,WashingtonDC6D,38.856,-76.956,TRUE,FALSE
5D174715,Multiple_Gunshots,8/18/2020,2:40:20,WashingtonDC5D,38.922,-76.988,FALSE,TRUE
4D138190,Single_Gunshot,8/18/2020,3:41:51,WashingtonDC4D,38.961,-77.029,FALSE,TRUE
6D364312,Single_Gunshot,8/18/2020,4:07:44,WashingtonDC6D,38.864,-76.98,TRUE,TRUE
6D364313,Single_Gunshot,8/18/2020,4:16:48,WashingtonDC6D,38.884,-76.944,FALSE,TRUE
6D364314,Single_Gunshot,8/18/2020,4:17:02,WashingtonDC6D,38.884,-76.943,FALSE,TRUE
4D138200,Multiple_Gunshots,8/18/2020,11:59:49,WashingtonDC4D,38.934,-77.022,FALSE,TRUE
6D364384,Single_Gunshot,8/18/2020,11:59:50,WashingtonDC6D,38.888,-76.951,FALSE,TRUE
7D480854,Multiple_Gunshots,8/18/2020,17:31:47,WashingtonDC7D,38.864,-76.984,FALSE,TRUE
6D364404,Multiple_Gunshots,8/18/2020,17:31:59,WashingtonDC6D,38.895,-76.928,FALSE,TRUE
7D480870,Multiple_Gunshots,8/18/2020,18:28:01,WashingtonDC7D,38.85,-76.972,FALSE,TRUE
7D480871,Multiple_Gunshots,8/18/2020,18:28:03,WashingtonDC7D,38.85,-76.972,FALSE,TRUE
6D364409,Gunshot_or_Firecracker,8/18/2020,19:16:00,WashingtonDC6D,38.881,-76.933,FALSE,TRUE
7D480917,Multiple_Gunshots,8/18/2020,19:23:49,WashingtonDC7D,38.832,-76.988,FALSE,TRUE
7D480918,Multiple_Gunshots,8/18/2020,19:23:55,WashingtonDC7D,38.832,-76.988,FALSE,TRUE
7D480919,Multiple_Gunshots,8/18/2020,19:32:15,WashingtonDC7D,38.845,-76.997,FALSE,TRUE
7D480921,Multiple_Gunshots,8/18/2020,20:11:05,WashingtonDC7D,38.823,-76.994,TRUE,FALSE
7D480923,Multiple_Gunshots,8/18/2020,20:11:22,WashingtonDC7D,38.824,-76.994,TRUE,FALSE
6D364464,Multiple_Gunshots,8/18/2020,21:18:52,WashingtonDC6D,38.898,-76.941,FALSE,TRUE
7D480950,Multiple_Gunshots,8/18/2020,21:30:43,WashingtonDC7D,38.854,-76.982,FALSE,TRUE
4D138259,Single_Gunshot,8/18/2020,21:47:50,WashingtonDC4D,38.961,-77.015,TRUE,TRUE
6D364476,Single_Gunshot,8/18/2020,23:19:59,WashingtonDC6D,38.876,-76.948,TRUE,TRUE
7D480995,Multiple_Gunshots,8/18/2020,23:22:20,WashingtonDC7D,38.845,-76.996,FALSE,TRUE
7D480996,Multiple_Gunshots,8/18/2020,23:22:23,WashingtonDC7D,38.855,-76.996,TRUE,TRUE
7D480997,Multiple_Gunshots,8/18/2020,23:22:26,WashingtonDC7D,38.856,-76.995,FALSE,TRUE
7D481000,Multiple_Gunshots,8/18/2020,23:43:06,WashingtonDC7D,38.842,-77.003,FALSE,TRUE
7D481001,Multiple_Gunshots,8/18/2020,23:49:11,WashingtonDC7D,38.859,-76.987,FALSE,TRUE
1D185825,Gunshot_or_Firecracker,8/19/2020,0:02:25,WashingtonDC1D,38.88,-76.99,FALSE,TRUE
1D185826,Single_Gunshot,8/19/2020,0:12:58,WashingtonDC1D,38.879,-76.99,FALSE,TRUE
7D481003,Single_Gunshot,8/19/2020,0:29:07,WashingtonDC7D,38.822,-77.007,FALSE,TRUE
7D481004,Single_Gunshot,8/19/2020,0:39:28,WashingtonDC7D,38.818,-76.998,TRUE,FALSE
7D481008,Single_Gunshot,8/19/2020,0:41:41,WashingtonDC7D,38.819,-77.01,FALSE,TRUE
7D481009,Single_Gunshot,8/19/2020,0:43:24,WashingtonDC7D,38.823,-77.004,FALSE,TRUE
6D364584,Multiple_Gunshots,8/19/2020,2:58:07,WashingtonDC6D,38.878,-76.931,FALSE,TRUE
6D364585,Multiple_Gunshots,8/19/2020,2:58:25,WashingtonDC6D,38.873,-76.929,TRUE,FALSE
6D364586,Single_Gunshot,8/19/2020,3:28:11,WashingtonDC6D,38.883,-76.946,FALSE,TRUE
6D364587,Single_Gunshot,8/19/2020,3:28:20,WashingtonDC6D,38.882,-76.946,FALSE,TRUE
7D481098,Single_Gunshot,8/19/2020,14:28:48,WashingtonDC7D,38.856,-76.972,FALSE,TRUE
7D481121,Multiple_Gunshots,8/19/2020,16:37:03,WashingtonDC7D,38.843,-77,FALSE,TRUE
6D364657,Single_Gunshot,8/19/2020,18:17:38,WashingtonDC6D,38.883,-76.959,FALSE,TRUE
3D132580,Gunshot_or_Firecracker,8/19/2020,18:22:20,WashingtonDC3D,38.907,-77.016,FALSE,TRUE
6D364673,Gunshot_or_Firecracker,8/19/2020,20:27:17,WashingtonDC6D,38.887,-76.922,FALSE,TRUE
7D481174,Gunshot_or_Firecracker,8/19/2020,20:28:18,WashingtonDC7D,38.848,-76.973,FALSE,TRUE
7D481175,Single_Gunshot,8/19/2020,20:32:41,WashingtonDC7D,38.824,-77.001,FALSE,TRUE
6D364679,Gunshot_or_Firecracker,8/19/2020,20:43:14,WashingtonDC6D,38.876,-76.922,TRUE,FALSE
6D364682,Single_Gunshot,8/19/2020,20:44:16,WashingtonDC6D,38.876,-76.922,TRUE,FALSE
5D174865,Single_Gunshot,8/19/2020,21:01:17,WashingtonDC5D,38.918,-77,FALSE,TRUE
5D174866,Multiple_Gunshots,8/19/2020,21:04:10,WashingtonDC5D,38.918,-77,FALSE,TRUE
7D481190,Multiple_Gunshots,8/19/2020,21:11:40,WashingtonDC7D,38.842,-77.002,FALSE,TRUE
3D132605,Gunshot_or_Firecracker,8/19/2020,21:14:34,WashingtonDC3D,38.905,-77.01,TRUE,TRUE
7D481198,Multiple_Gunshots,8/19/2020,22:34:34,WashingtonDC7D,38.854,-76.978,FALSE,TRUE
7D481222,Multiple_Gunshots,8/19/2020,23:30:09,WashingtonDC7D,38.859,-76.997,FALSE,TRUE
1D185946,Multiple_Gunshots,8/19/2020,23:49:13,WashingtonDC1D,38.873,-77.013,FALSE,TRUE
6D364730,Multiple_Gunshots,8/20/2020,0:18:37,WashingtonDC6D,38.899,-76.937,FALSE,TRUE
6D364732,Multiple_Gunshots,8/20/2020,1:04:30,WashingtonDC6D,38.893,-76.928,FALSE,TRUE
7D481228,Single_Gunshot,8/20/2020,1:29:56,WashingtonDC7D,38.85,-76.976,FALSE,TRUE
7D481229,Single_Gunshot,8/20/2020,1:30:02,WashingtonDC7D,38.85,-76.976,FALSE,TRUE
1D185948,Single_Gunshot,8/20/2020,1:35:25,WashingtonDC1D,38.88,-76.99,FALSE,TRUE
7D481230,Single_Gunshot,8/20/2020,1:47:55,WashingtonDC7D,38.844,-76.988,FALSE,TRUE
6D364736,Multiple_Gunshots,8/20/2020,2:02:18,WashingtonDC6D,38.877,-76.942,FALSE,TRUE
6D364737,Gunshot_or_Firecracker,8/20/2020,2:30:17,WashingtonDC6D,38.906,-76.931,FALSE,TRUE
7D481231,Multiple_Gunshots,8/20/2020,2:47:40,WashingtonDC7D,38.856,-76.957,TRUE,TRUE
7D481232,Multiple_Gunshots,8/20/2020,2:50:08,WashingtonDC7D,38.85,-76.954,TRUE,FALSE
4D138355,Single_Gunshot,8/20/2020,4:36:47,WashingtonDC4D,38.95,-77.018,FALSE,TRUE
1D185973,Gunshot_or_Firecracker,8/20/2020,9:04:09,WashingtonDC1D,38.887,-76.976,TRUE,TRUE
3D132648,Multiple_Gunshots,8/20/2020,15:28:24,WashingtonDC3D,38.932,-77.039,TRUE,TRUE
7D481265,Single_Gunshot,8/20/2020,16:14:52,WashingtonDC7D,38.852,-76.985,FALSE,TRUE
7D481266,Single_Gunshot,8/20/2020,16:14:58,WashingtonDC7D,38.842,-76.992,FALSE,TRUE
7D481270,Gunshot_or_Firecracker,8/20/2020,17:00:19,WashingtonDC7D,38.822,-77,FALSE,FALSE
6D364833,Gunshot_or_Firecracker,8/20/2020,19:01:32,WashingtonDC6D,38.879,-76.981,TRUE,TRUE
6D364852,Gunshot_or_Firecracker,8/20/2020,20:01:46,WashingtonDC6D,38.881,-76.945,FALSE,TRUE
6D364853,Single_Gunshot,8/20/2020,20:10:04,WashingtonDC6D,38.887,-76.926,FALSE,TRUE
6D364862,Single_Gunshot,8/20/2020,20:41:57,WashingtonDC6D,38.904,-76.924,FALSE,TRUE
7D481329,Single_Gunshot,8/20/2020,20:46:53,WashingtonDC7D,38.82,-77.011,FALSE,TRUE
7D481332,Multiple_Gunshots,8/20/2020,20:54:58,WashingtonDC7D,38.857,-76.974,FALSE,TRUE
7D481333,Multiple_Gunshots,8/20/2020,20:55:02,WashingtonDC7D,38.857,-76.974,FALSE,TRUE
7D481334,Multiple_Gunshots,8/20/2020,20:55:05,WashingtonDC7D,38.857,-76.974,FALSE,TRUE
6D364864,Multiple_Gunshots,8/20/2020,20:55:06,WashingtonDC6D,38.865,-76.973,TRUE,TRUE
7D481335,Multiple_Gunshots,8/20/2020,20:55:29,WashingtonDC7D,38.857,-76.974,FALSE,TRUE
7D481336,Multiple_Gunshots,8/20/2020,20:55:37,WashingtonDC7D,38.857,-76.974,FALSE,TRUE
6D364865,Multiple_Gunshots,8/20/2020,20:55:51,WashingtonDC6D,38.861,-76.97,TRUE,TRUE
1D186053,Single_Gunshot,8/20/2020,21:01:47,WashingtonDC1D,38.881,-76.983,FALSE,TRUE
6D364876,Multiple_Gunshots,8/20/2020,22:12:29,WashingtonDC6D,38.906,-76.911,TRUE,FALSE
6D364877,Multiple_Gunshots,8/20/2020,22:21:46,WashingtonDC6D,38.899,-76.937,FALSE,TRUE
6D364879,Multiple_Gunshots,8/20/2020,22:31:14,WashingtonDC6D,38.875,-76.924,TRUE,FALSE
6D364882,Multiple_Gunshots,8/20/2020,22:31:27,WashingtonDC6D,38.875,-76.924,TRUE,FALSE
6D364884,Multiple_Gunshots,8/20/2020,22:32:25,WashingtonDC6D,38.875,-76.924,TRUE,FALSE
7D481345,Gunshot_or_Firecracker,8/20/2020,22:53:49,WashingtonDC7D,38.831,-77.007,FALSE,TRUE
6D364889,Multiple_Gunshots,8/20/2020,23:36:41,WashingtonDC6D,38.893,-76.922,FALSE,TRUE
6D364890,Multiple_Gunshots,8/20/2020,23:36:45,WashingtonDC6D,38.893,-76.923,FALSE,TRUE
6D364891,Gunshot_or_Firecracker,8/20/2020,23:51:51,WashingtonDC6D,38.888,-76.955,FALSE,TRUE
7D481347,Multiple_Gunshots,8/20/2020,23:56:12,WashingtonDC7D,38.835,-77.005,FALSE,TRUE
7D481348,Single_Gunshot,8/20/2020,23:57:13,WashingtonDC7D,38.835,-77.004,FALSE,TRUE
5D174983,Multiple_Gunshots,8/21/2020,0:59:48,WashingtonDC5D,38.908,-76.988,FALSE,TRUE
5D174984,Multiple_Gunshots,8/21/2020,1:10:20,WashingtonDC5D,38.922,-76.984,FALSE,TRUE
6D364893,Multiple_Gunshots,8/21/2020,1:25:41,WashingtonDC6D,38.88,-76.964,FALSE,TRUE
7D481352,Multiple_Gunshots,8/21/2020,1:44:34,WashingtonDC7D,38.831,-76.985,TRUE,FALSE
6D364894,Multiple_Gunshots,8/21/2020,1:55:04,WashingtonDC6D,38.862,-76.98,TRUE,TRUE
7D481354,Multiple_Gunshots,8/21/2020,1:55:04,WashingtonDC7D,38.865,-76.979,FALSE,TRUE
1D186067,Multiple_Gunshots,8/21/2020,1:55:08,WashingtonDC1D,38.865,-76.979,TRUE,TRUE
5D174986,Gunshot_or_Firecracker,8/21/2020,1:55:13,WashingtonDC5D,38.89,-76.98,TRUE,TRUE
1D186068,Multiple_Gunshots,8/21/2020,1:57:26,WashingtonDC1D,38.864,-76.977,TRUE,TRUE
5D174987,Gunshot_or_Firecracker,8/21/2020,1:57:31,WashingtonDC5D,38.863,-76.977,TRUE,TRUE
6D364895,Multiple_Gunshots,8/21/2020,3:45:22,WashingtonDC6D,38.88,-76.957,FALSE,TRUE
6D364896,Multiple_Gunshots,8/21/2020,4:01:38,WashingtonDC6D,38.856,-76.968,TRUE,TRUE
4D138473,Gunshot_or_Firecracker,8/21/2020,9:54:34,WashingtonDC4D,38.936,-77.032,TRUE,TRUE
7D481404,Multiple_Gunshots,8/21/2020,16:22:01,WashingtonDC7D,38.845,-76.985,FALSE,TRUE
5D175021,Multiple_Gunshots,8/21/2020,17:54:10,WashingtonDC5D,38.899,-76.98,FALSE,TRUE
5D175023,Multiple_Gunshots,8/21/2020,18:05:57,WashingtonDC5D,38.919,-76.991,FALSE,TRUE
7D481410,Single_Gunshot,8/21/2020,19:53:13,WashingtonDC7D,38.844,-76.998,FALSE,TRUE
6D364955,Single_Gunshot,8/21/2020,20:34:55,WashingtonDC6D,38.895,-76.923,FALSE,TRUE
7D481412,Single_Gunshot,8/21/2020,20:36:00,WashingtonDC7D,38.82,-77.005,FALSE,TRUE
7D481413,Multiple_Gunshots,8/21/2020,20:36:12,WashingtonDC7D,38.821,-77.005,FALSE,TRUE
7D481414,Single_Gunshot,8/21/2020,20:36:17,WashingtonDC7D,38.826,-77.008,FALSE,TRUE
7D481415,Multiple_Gunshots,8/21/2020,20:36:19,WashingtonDC7D,38.821,-77.005,FALSE,TRUE
1D186142,Gunshot_or_Firecracker,8/21/2020,20:54:04,WashingtonDC1D,38.901,-76.989,FALSE,TRUE
6D364965,Multiple_Gunshots,8/21/2020,20:54:40,WashingtonDC6D,38.893,-76.918,FALSE,TRUE
1D186156,Multiple_Gunshots,8/21/2020,21:18:46,WashingtonDC1D,38.874,-77.012,FALSE,TRUE
1D186157,Single_Gunshot,8/21/2020,21:22:05,WashingtonDC1D,38.873,-77.011,FALSE,TRUE
6D364994,Single_Gunshot,8/21/2020,21:55:56,WashingtonDC6D,38.88,-76.93,FALSE,TRUE
7D481436,Single_Gunshot,8/21/2020,22:03:05,WashingtonDC7D,38.83,-77.007,FALSE,TRUE
6D364996,Gunshot_or_Firecracker,8/21/2020,22:29:51,WashingtonDC6D,38.9,-76.932,FALSE,TRUE
7D481446,Single_Gunshot,8/21/2020,23:00:57,WashingtonDC7D,38.848,-76.981,FALSE,TRUE
7D481458,Single_Gunshot,8/21/2020,23:33:09,WashingtonDC7D,38.821,-77,TRUE,FALSE
1D186190,Multiple_Gunshots,8/22/2020,0:01:15,WashingtonDC1D,38.871,-77.012,FALSE,TRUE
7D481464,Multiple_Gunshots,8/22/2020,0:03:54,WashingtonDC7D,38.826,-77.014,TRUE,TRUE
5D175075,Multiple_Gunshots,8/22/2020,0:30:58,WashingtonDC5D,38.92,-76.98,FALSE,TRUE
5D175076,Single_Gunshot,8/22/2020,0:49:46,WashingtonDC5D,38.894,-76.983,FALSE,TRUE
1D186191,Single_Gunshot,8/22/2020,0:49:46,WashingtonDC1D,38.894,-76.983,FALSE,TRUE
7D481465,Multiple_Gunshots,8/22/2020,0:51:09,WashingtonDC7D,38.854,-76.987,FALSE,TRUE
7D481467,Multiple_Gunshots,8/22/2020,0:51:18,WashingtonDC7D,38.853,-76.987,FALSE,TRUE
6D365010,Multiple_Gunshots,8/22/2020,0:51:19,WashingtonDC6D,38.859,-76.984,TRUE,TRUE
7D481466,Single_Gunshot,8/22/2020,0:51:21,WashingtonDC7D,38.854,-76.987,FALSE,TRUE
1D186192,Multiple_Gunshots,8/22/2020,0:51:21,WashingtonDC1D,38.846,-76.988,TRUE,TRUE
7D481468,Multiple_Gunshots,8/22/2020,0:57:48,WashingtonDC7D,38.853,-76.987,FALSE,TRUE
7D481469,Gunshot_or_Firecracker,8/22/2020,0:57:58,WashingtonDC7D,38.854,-76.989,FALSE,TRUE
6D365013,Multiple_Gunshots,8/22/2020,1:31:22,WashingtonDC6D,38.876,-76.958,FALSE,TRUE
6D365015,Multiple_Gunshots,8/22/2020,1:46:29,WashingtonDC6D,38.894,-76.942,FALSE,TRUE
